"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043616","keratinocyte proliferation","12/1196","55/15424",0.218181818181818,2.81374277896017,3.9067203674773,0.0008602904147975,0.0064612021363113,0.00451517898969906,"AREG/SFN/VDR/EREG/CD109/NFKBIZ/ZFP36/CDKN1A/HAS2/LRG1/SDR16C5/FERMT1",12
"GO:0048638","regulation of developmental growth","39/1196","298/15424",0.130872483221477,1.68777356288299,3.47591904415893,0.000878709865260651,0.00657654630864069,0.00459578312071039,"GDF15/SPP1/COL14A1/RUNX1/VEGFA/CSF1/PIM1/CDKN1A/CXCR4/IL7/FOSL2/LATS2/NRP1/LEP/TRPC5/FGF8/CLASP2/CACNA2D2/SYT2/GPR21/RTN4R/CACNG7/SLIT1/MAP2/UNC13A/KCNK2/FSTL4/PLCB1/CPNE5/RIMS1/FGF9/FGF13/MSTN/BCL11A/SYT1/DCC/TNR/ATP8A2/RIMS2",39
"GO:1905952","regulation of lipid localization","24/1196","156/15424",0.153846153846154,1.98404939542063,3.58151037243719,0.000934070371937209,0.00689478748770146,0.0048181745356573,"ABCA13/THBS1/ANXA2P2/CAV1/ANXA2/IL6/RETN/EGF/PLTP/ZC3H12A/SPP1/C3/IL1B/LRAT/C1QTNF1/ITGB3/CYP19A1/PLIN2/MSR1/LEP/ATP8A1/CRHR1/ATP8A2/VSTM2A",24
"GO:0042886","amide transport","39/1196","300/15424",0.13,1.67652173913043,3.43073474197607,0.000998731270010104,0.00725335405962877,0.0050687459026907,"MMP7/ABCA13/AQP9/S100A8/IL1RN/IL6/FOLR1/MTTP/PLTP/IL1B/ALOX5/MGST1/TCIRG1/SLC16A10/CD74/INHBB/CCL5/LEP/HFE/PRKCE/GABBR1/SMPD3/MC4R/RAPGEF4/RAB3A/BRSK2/SNAP25/PLCB1/CRHR1/VIP/KCNB1/DOC2B/ABCC8/EDN3/CPLX1/HTR2C/RIMS2/CHGA/NEUROD1",39
"GO:0010466","negative regulation of peptidase activity","26/1196","176/15424",0.147727272727273,1.90513833992095,3.50140981081411,0.00108472187373773,0.0077925838956142,0.00544556730135541,"PI3/LTF/SERPINE1/SLPI/CD44/TIMP1/CRB2/RARRES1/CSTA/SERPINA3/SERPINA1/THBS1/COL6A3/SERPINA5/CR1/CD109/SERPING1/PLAUR/TFPI2/PTGS2/VEGFA/PAPLN/CARD16/LAMP3/CPAMD8/SERPINI1",26
"GO:0071347","cellular response to interleukin-1","15/1196","80/15424",0.1875,2.4180602006689,3.68679048276723,0.00111185895846325,0.00791688338360063,0.0055324295329876,"IL1R2/CCL2/CAMP/IL1RN/IL6/GBP3/GBP2/ZC3H12A/GBP1/IL1B/IL1R1/HAS2/INHBB/CCL5/PLCB1",15
"GO:0002683","negative regulation of immune system process","56/1196","478/15424",0.117154811715481,1.51086606680567,3.28955086995269,0.00123013703488485,0.00860324234894799,0.00601206683798875,"LTF/IL2RA/FCGR2B/ANXA1/FOXJ1/SFN/CCL2/LGALS3/SDC4/THBS1/PLA2G5/CR1/COL3A1/LILRB3/LILRB2/PTPN22/IL10/SERPING1/NOD2/SLAMF8/GDF15/CCR2/PDCD1LG2/TNFRSF11B/ZC3H12A/GBP1/CD72/IL1RL1/CTLA4/CD274/RUNX1/CEBPB/VSIG4/IL7R/PIM1/MAFB/NLRP6/SLA2/CEACAM1/DUSP1/C1QC/CD96/LAX1/SOCS1/TNFAIP3/CD74/CD68/CYP19A1/LILRB1/HMOX1/SLAMF1/HFE/KLRK1/PLCB1/LRFN5/GPR17",56
"GO:0033273","response to vitamin","16/1196","89/15424",0.179775280898876,2.31843974296344,3.61652515259608,0.0012336120314134,0.00860324234894799,0.00601206683798875,"COL1A1/VDR/TNC/SOD2/FOLR1/NFKBIZ/STC1/KYNU/SPP1/PTGS2/PIM1/LRAT/ITGA2/LEP/CYP26B1/F7",16
"GO:0042113","B cell activation","35/1196","264/15424",0.132575757575758,1.70973953582649,3.37232523063981,0.00125558504127007,0.0086999892537036,0.00607967493667614,"FCGR2B/CLCF1/FOXJ1/BCL3/CR1/IL6/CD70/IL10/NOD2/SLAMF8/NFKBIZ/MMP14/CTLA4/C3/BATF/GAPT/IL7R/CDKN1A/VCAM1/TCIRG1/IL11/IL7/FOSL2/LAX1/TNFAIP3/ZFP36L2/CD74/NFAM1/NFATC2/VAV3/TNFRSF13C/ITM2A/KIT/CHRNB2/CHRNA4",35
"GO:0002718","regulation of cytokine production involved in immune response","19/1196","115/15424",0.165217391304348,2.13069652464738,3.52857747000235,0.00130598434005513,0.00893393109056824,0.00624315678484285,"IL6/IL10/IL18R1/SECTM1/NOD2/CCR2/GATA3/CD7/IL1B/IL1R1/TNFRSF1B/CD96/CD74/LILRB1/SLAMF1/HFE/KIT/PRKCZ/HTR2A",19
"GO:0006898","receptor-mediated endocytosis","34/1196","255/15424",0.133333333333333,1.71950947603122,3.35897076102387,0.00132572330065075,0.00903750461072335,0.00631553541845119,"MARCO/FCGR2B/SERPINE1/HAMP/ADM/ANXA2P2/CAV1/ANXA2/FOLR1/MRC1/EGF/CD14/C3/VEGFA/SDC1/STAB1/CEACAM1/ITGAM/ITGB2/FCER1G/ITGB3/LILRB1/MSR1/HFE/LRRTM2/WASF1/CACNG7/NECAB2/CACNG2/SH3GL3/LRRTM1/CACNG3/CALY/SNAP91",34
"GO:0019882","antigen processing and presentation","16/1196","90/15424",0.177777777777778,2.29267930137495,3.5658445863903,0.00139463658914591,0.00942037545121196,0.00658309095042059,"FCGR2B/ICAM1/THBS1/SLC11A1/LILRB2/ERAP2/NOD2/IFI30/RAB27A/WAS/FCER1G/CD74/CD68/HFE/RAB33A/RAB3C",16
"GO:0050866","negative regulation of cell activation","28/1196","198/15424",0.141414141414141,1.82372217154826,3.38219411086816,0.00141186806719148,0.00950687338033636,0.00664353692068982,"IL2RA/FCGR2B/ANXA1/FOXJ1/LGALS3/SDC4/PLA2G5/CR1/LILRB2/PTPN22/IL10/PDCD1LG2/ZC3H12A/CTLA4/CD274/RUNX1/CEBPB/VSIG4/CEACAM1/C1QTNF1/LAX1/SOCS1/TNFAIP3/CD74/LILRB1/THBD/HFE/LRFN5",28
"GO:0019229","regulation of vasoconstriction","13/1196","66/15424",0.196969696969697,2.54018445322793,3.63542728389015,0.00146161889941574,0.0097404244441782,0.00680674569116834,"EDN2/ADM/CAV1/BDKRB2/HRH1/PTGS2/ADRA1D/LEP/HTR1A/ATP1A2/KCNMB2/EDN3/HTR2A",13
"GO:0015844","monoamine transport","14/1196","74/15424",0.189189189189189,2.43984452680105,3.59960926271648,0.00146922603347939,0.0097404244441782,0.00680674569116834,"MAOB/ITGB3/LILRB1/KCNA2/GABBR1/HTR1A/CHRNB2/SNCG/VIP/KCNB1/SYT1/CHRNA4/HTR2A/CHGA",14
"GO:0050818","regulation of coagulation","14/1196","74/15424",0.189189189189189,2.43984452680105,3.59960926271648,0.00146922603347939,0.0097404244441782,0.00680674569116834,"SERPINE1/PLAU/THBS1/CAV1/ANXA2/SERPING1/PLAUR/PROS1/F3/CEACAM1/FAP/C1QTNF1/THBD/F7",14
"GO:0048660","regulation of smooth muscle cell proliferation","21/1196","134/15424",0.156716417910448,2.02106524235012,3.44175728350017,0.001494766883461,0.00987925927899762,0.00690376542774214,"THBS1/SOD2/EREG/IL6/IL10/ANG/PTGS2/IGFBP3/EFEMP2/CDKN1A/ITGA2/ITGB3/TNFAIP3/P2RY6/HMOX1/CCL5/SMPD3/PDE1A/FGF9/HES5/VIPR2",21
